FacID,SrcKey,DTSKey,Site,FileNumber,AppID,Country,D,U,Call,Ch,FromCh,City,St,Lat,Lon,DTSDist,RCAMSL,HAAT,ERP,DA,AntID,Rot,Tilt,Offset,Mask,Type,InCountry,Area,Population,Area,Population,Area,Population,,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,,Az,FV,Az,FV,Az,FV,Az,FV,Az,FV,Az,FV
60654,1315,,0,BLCDT20060630ACL,1172155,US,1,1,WKTV,29,,UTICA,NY,43.102570,74.940432,,692.000000,402.000000,708,DA,78206,0.000000,0.8,0,0,1,US,28239.8,1304393,28239.8,1304393,28239.8,1304393,,0.891000,0.891000,0.908000,0.943000,0.982000,1.000000,0.982000,0.943000,0.908000,0.891000,0.891000,0.908000,0.943000,0.982000,1.000000,0.982000,0.943000,0.908000,0.891000,0.891000,0.908000,0.943000,0.982000,1.000000,0.982000,0.943000,0.908000,0.891000,0.891000,0.908000,0.943000,0.982000,1.000000,0.982000,0.943000,0.908000,,,,,,,,,,,,,
60850,440,,0,BLCDT20100907AAF,1424240,US,1,1,WBPH-TV,9,,BETHLEHEM,PA,40.567182,75.434293,,452.300000,302.000000,80.6,DA,104583,30.000000,0.0,0,0,1,US,28660.3,9195824,28660.3,9195824,28660.3,9195824,,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.997000,0.981000,0.952000,0.910000,0.855000,0.791000,0.745000,0.701000,0.682000,0.680000,0.693000,0.700000,0.693000,0.680000,0.682000,0.701000,0.745000,0.793000,0.855000,0.910000,0.952000,0.981000,0.997000,,,,,,,,,,,,,
61111,1342,,0,BLCDT20060626ABE,1135000,US,1,1,WMGM-TV,36,,WILDWOOD,NJ,39.124558,74.765164,,128.600000,126.500000,205,DA,70520,0.000000,0.6,0,0,1,US,12965.6,786522,12965.6,786522,12965.6,786522,,0.989000,0.994000,0.987000,0.974000,0.921000,0.811000,0.695000,0.604000,0.504000,0.363000,0.235000,0.190000,0.195000,0.193000,0.228000,0.348000,0.495000,0.602000,0.691000,0.803000,0.917000,0.979000,0.993000,0.999000,0.996000,0.972000,0.941000,0.937000,0.963000,0.985000,0.992000,0.987000,0.966000,0.938000,0.935000,0.963000,,,,,,,,,,,,,
62210,1381,,0,BLCDT20060320AFC,1124888,US,1,1,WICZ-TV,8,,BINGHAMTON,NY,42.056187,75.943808,,765.300000,371.000000,7.90,DA,70921,0.000000,0.5,0,0,1,US,20959.2,764342,20959.2,764342,20959.2,764342,,0.372000,0.382000,0.453000,0.562000,0.682000,0.802000,0.919000,0.977000,1.000000,0.977000,0.919000,0.802000,0.682000,0.562000,0.452000,0.382000,0.372000,0.362000,0.372000,0.382000,0.453000,0.562000,0.682000,0.802000,0.919000,0.977000,1.000000,0.977000,0.919000,0.802000,0.682000,0.562000,0.452000,0.382000,0.372000,0.362000,,,,,,,,,,,,,
63153,634,,0,BLCDT20090914AAX,1332939,US,1,1,WCAU,34,,PHILADELPHIA,PA,40.041778,75.236013,,464.300000,400.100000,700,ND,,,1.0,0,0,1,US,30388.7,10290701,30388.7,10290701,30388.7,10290701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64690,1323,,0,BLCDT20060629AFR,1136183,US,1,1,WQPX-TV,32,,SCRANTON,PA,41.435079,75.726025,,712.600000,354.000000,528,DA,59210,0.000000,0.8,0,0,1,US,20198.7,1054412,20198.7,1054412,20198.7,1054412,,0.899000,0.900000,0.905000,0.917000,0.936000,0.963000,0.988000,1.000000,0.987000,0.940000,0.854000,0.733000,0.588000,0.437000,0.302000,0.218000,0.207000,0.232000,0.245000,0.232000,0.207000,0.218000,0.302000,0.437000,0.588000,0.733000,0.854000,0.940000,0.987000,1.000000,0.988000,0.963000,0.936000,0.917000,0.905000,0.900000,,,,,,,,,,,,,
65696,282,,0,BLCDT20111102ACP,1434843,US,1,1,WBAL-TV,11,,BALTIMORE,MD,39.334829,76.650525,,383.000000,299.000000,26.6,ND,,,0.8,0,0,1,US,28322.7,8757195,28322.7,8757195,28322.7,8757195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68137,2219,,0,BLANK0000001453,2001099,US,1,1,W24BB-D,24,,EAST STROUDSBURG,PA,41.026727,75.504326,,679.170000,0.000000,0.800,DA,119939,110.000000,0.0,0,2,3,US,1607.3,192553,1607.3,192553,1607.3,192553,,1.000000,0.945000,0.830000,0.795000,0.925000,0.995000,0.975000,0.920000,0.835000,0.715000,0.580000,0.410000,0.135000,0.020000,0.020000,0.020000,0.020000,0.020000,0.020000,0.020000,0.020000,0.020000,0.020000,0.020000,0.130000,0.395000,0.560000,0.710000,0.825000,0.915000,0.975000,0.990000,0.895000,0.784000,0.827000,0.955000,,,,,,,,,,,,,
69271,203,,0,BLEDT20120831AAG,1510492,US,1,1,WEKW-TV,49,,KEENE,NH,43.033413,72.367309,,607.600000,331.400000,112,ND,,,1.0,0,0,1,US,13630.4,501910,13630.4,501910,13630.4,501910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70158,2004,,0,BLDTA20110902AAP,1442711,US,1,1,WVVH-CD,50,,SOUTHAMPTON,NY,40.955655,72.253970,,31.700000,0.000000,15.0,DA,88622,0.000000,0.0,0,2,3,US,1086.0,69418,1086.0,69418,1086.0,69418,,0.211000,0.217000,0.200000,0.195000,0.293000,0.336000,0.427000,0.436000,0.317000,0.348000,0.259000,0.199000,0.181000,0.165000,0.136000,0.128000,0.102000,0.073000,0.102000,0.181000,0.264000,0.383000,0.541000,0.736000,0.929000,1.000000,0.923000,0.836000,0.719000,0.601000,0.463000,0.406000,0.312000,0.275000,0.231000,0.225000,,,,,,,,,,,,,
71218,803,,0,BLCDT20090618ABK,1289965,US,1,1,WBOC-TV,21,,SALISBURY,MD,38.504838,75.643262,,288.000000,279.000000,740,DA,90492,0.000000,0.8,0,0,1,US,22210.8,783353,22210.8,783353,22210.8,783353,,0.980000,0.854000,0.649000,0.559000,0.588000,0.509000,0.371000,0.413000,0.484000,0.468000,0.375000,0.415000,0.560000,0.580000,0.568000,0.730000,0.918000,0.996000,0.979000,0.861000,0.669000,0.531000,0.491000,0.394000,0.242000,0.267000,0.333000,0.319000,0.233000,0.297000,0.446000,0.505000,0.570000,0.749000,0.921000,0.996000,,,,,,,,,,,,,
71225,1404,,0,BLCDT20051123AJX,1098846,US,1,1,WBRE-TV,11,,WILKES-BARRE,PA,41.182860,75.873530,,855.000000,471.000000,30.0,DA,71517,0.000000,0.5,0,0,1,US,32802.8,2620364,32802.8,2620364,32802.8,2620364,,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,,,,,,,,,,,,,
72096,900,,0,BLEDT20090612ACH,1316405,US,1,1,WGBY-TV,22,,SPRINGFIELD,MA,42.241480,72.648424,,403.900000,306.000000,50.0,ND,,,0.8,0,0,1,US,14259.2,2186993,14259.2,2186993,14259.2,2186993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72278,1916,,0,BLDTA20130920ADK,1575510,US,1,1,WPHA-CD,24,,PHILADELPHIA,PA,40.041667,75.236124,,312.000000,0.000000,15.0,DA,110622,135.000000,0.0,0,3,3,US,4697.1,3946580,4697.1,3946580,4697.1,3946580,,1.000000,0.939000,0.792000,0.701000,0.711000,0.711000,0.701000,0.792000,0.939000,1.000000,0.967000,0.872000,0.729000,0.556000,0.378000,0.218000,0.094000,0.021000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.021000,0.094000,0.218000,0.378000,0.556000,0.729000,0.872000,0.967000,,,,,,,,,,,,,
72313,156,,0,BLCDT20130703ACZ,1561569,US,1,1,WHP-TV,21,,HARRISBURG,PA,40.345366,76.868862,,540.000000,369.000000,750,DA,98648,0.000000,1.0,0,0,1,US,23462.1,2632899,23462.1,2632899,23462.1,2632899,,0.721000,0.830000,0.931000,0.987000,0.996000,0.959000,0.893000,0.810000,0.718000,0.636000,0.579000,0.565000,0.594000,0.641000,0.669000,0.658000,0.599000,0.508000,0.409000,0.332000,0.288000,0.278000,0.291000,0.325000,0.385000,0.464000,0.558000,0.653000,0.731000,0.785000,0.806000,0.789000,0.740000,0.676000,0.631000,0.644000,,,,,,,,,,,,,
72326,1551,,0,BLCDT20040812AAH,1006678,US,1,1,WHTM-TV,10,,HARRISBURG,PA,40.316199,76.949975,,469.400000,311.100000,16.2,DA,46002,0.000000,0.5,0,0,1,US,21645.8,2319920,21645.8,2319920,21645.8,2319920,,0.703000,0.638000,0.580000,0.534000,0.508000,0.503000,0.516000,0.537000,0.560000,0.578000,0.586000,0.582000,0.568000,0.547000,0.524000,0.507000,0.504000,0.522000,0.560000,0.614000,0.677000,0.742000,0.805000,0.862000,0.910000,0.948000,0.975000,0.993000,1.000000,0.997000,0.983000,0.960000,0.926000,0.882000,0.829000,0.768000,,,,,,,,,,,,,
72335,1473,,0,BLEDT20050624AAK,1069074,US,1,1,WDPB,44,,SEAFORD,DE,38.654281,75.611316,,205.000000,196.000000,98.0,DA,66096,70.000000,0.8,0,0,1,US,11384.4,584880,11384.4,584880,11384.4,584880,,1.000000,0.982000,0.905000,0.792000,0.675000,0.573000,0.489000,0.424000,0.371000,0.335000,0.309000,0.277000,0.240000,0.207000,0.188000,0.199000,0.244000,0.292000,0.315000,0.292000,0.244000,0.199000,0.188000,0.207000,0.240000,0.277000,0.309000,0.335000,0.371000,0.424000,0.489000,0.573000,0.675000,0.792000,0.905000,0.982000,,,,,,,,,,,,,
72338,305,,0,BLEDT20110907ADS,1497816,US,1,1,WHYY-TV,12,,WILMINGTON,DE,40.041778,75.239347,,359.000000,294.000000,30.0,DA,109173,0.000000,0.8,0,0,1,US,27390.5,9750143,27390.5,9750143,27390.5,9750143,,0.814000,0.881000,0.933000,0.969000,0.990000,0.999000,1.000000,0.997000,0.994000,0.991000,0.990000,0.990000,0.991000,0.994000,0.997000,1.000000,0.999000,0.990000,0.969000,0.993000,0.881000,0.814000,0.737000,0.657000,0.583000,0.523000,0.481000,0.457000,0.447000,0.447000,0.457000,0.481000,0.523000,0.583000,0.657000,0.737000,,,,,,,,,,,,,
73206,920,,0,BLCDT20090612AAC,1291033,US,1,1,WLNY-TV,47,,RIVERHEAD,NY,40.897321,72.915103,,216.400000,193.000000,1000,DA,88348,0.000000,0.8,0,0,1,US,14182.9,5788434,14182.9,5788434,14182.9,5788434,,0.120000,0.120000,0.120000,0.119000,0.114000,0.106000,0.120000,0.200000,0.280000,0.342000,0.373000,0.307000,0.237000,0.180000,0.195000,0.211000,0.179000,0.121000,0.122000,0.203000,0.309000,0.424000,0.551000,0.690000,0.852000,0.965000,1.000000,0.926000,0.781000,0.598000,0.403000,0.209000,0.128000,0.100000,0.098000,0.115000,,,,,,,,,,,,,
73263,1598,,0,BLEDT20040108ALV,922665,US,1,1,WMHT,34,,SCHENECTADY,NY,42.625356,74.010128,,681.800000,426.000000,325,ND,,,0.8,0,0,1,US,24425.2,1458986,24425.2,1458986,24425.2,1458986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73264,354,,0,BLCDT20110504ABZ,1423131,US,1,1,WCWN,43,,SCHENECTADY,NY,42.625356,74.010128,,681.800000,426.000000,600,ND,,,0.9,0,0,1,US,25990.5,1502161,25990.5,1502161,25990.5,1502161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73311,879,,0,BLCDT20090612AFT,1316908,US,1,1,WNAC-TV,12,,PROVIDENCE,RI,41.876767,71.281996,,335.000000,305.000000,30.0,ND,,,0.0,0,0,1,US,30204.0,6910690,30204.0,6910690,30204.0,6910690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73318,243,,0,BMLCDT20120410ABT,1494067,US,1,1,WNEP-TV,50,,SCRANTON,PA,41.182582,75.870474,,900.000000,517.000000,500,ND,,,0.8,0,0,1,US,28568.2,2422277,28568.2,2422277,28568.2,2422277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73333,99,,0,BLANK0000001402,2001055,US,1,1,WNJU,36,,LINDEN,NJ,40.712991,74.013112,,530.400000,519.100000,530,DA,1000616,0.000000,1.0,0,0,1,US,32551.5,20777271,32551.5,20777271,32551.5,20777271,,0.931000,0.940000,0.940000,0.897000,0.837000,0.837000,0.789000,0.811000,0.898000,0.978000,0.998000,0.950000,0.870000,0.820000,0.837000,0.882000,0.894000,0.860000,0.811000,0.781000,0.781000,0.811000,0.860000,0.894000,0.882000,0.837000,0.820000,0.870000,0.950000,0.998000,0.978000,0.898000,0.811000,0.789000,0.837000,0.897000,,,,,,,,,,,,,
73356,95,,0,BMPCDT20080620ALZ,2000956,US,1,1,WPXN-TV,31,,NEW YORK,NY,40.712991,74.013112,,530.400000,519.000000,100,ND,,,1.1,0,0,1,US,22666.0,18859697,22666.0,18859697,22666.0,18859697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73363,490,,0,BLCDT20100505AHT,1366827,US,1,1,WNYT,12,,ALBANY,NY,42.625356,74.010128,,691.800000,435.000000,15.0,ND,,,0.0,0,0,1,US,28431.4,1575838,28431.4,1575838,28431.4,1575838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73374,122,,0,BLCDT20140326AAZ,1631449,US,1,1,WSWB,31,,SCRANTON,PA,41.435912,75.728525,,710.000000,356.000000,100,ND,,,0.5,0,0,1,US,17182.7,996197,17182.7,996197,17182.7,996197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73375,1431,,0,BLCDT20050906ACK,1083110,US,1,1,WOLF-TV,45,,HAZLETON,PA,41.183416,75.869085,,873.000000,488.000000,420,ND,,,0.5,0,0,1,US,26175.3,1937078,26175.3,1937078,26175.3,1937078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73879,625,,0,BLCDT20090918ABV,1327586,US,1,1,WPHL-TV,17,,PHILADELPHIA,PA,40.041778,75.239347,,389.000000,324.000000,645,ND,,,1.0,0,0,1,US,29746.4,10216758,29746.4,10216758,29746.4,10216758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73881,96,,0,BMPCDT20080620ALB,1251599,US,1,1,WPIX,11,,NEW YORK,NY,40.712880,74.013195,,518.000000,506.000000,5.50,DA,87858,0.000000,0.0,0,0,1,US,27072.0,19930905,27072.0,19930905,27072.0,19930905,,0.800000,0.800000,0.800000,0.800000,0.900000,0.967000,0.947000,0.920000,0.820000,0.740000,0.740000,0.850000,0.875000,0.875000,0.875000,0.875000,0.875000,0.875000,0.875000,0.875000,0.875000,0.875000,0.875000,0.875000,0.875000,0.875000,0.875000,0.875000,0.875000,0.875000,0.875000,0.875000,0.875000,0.875000,1.000000,0.934000,,,,,,,,,,,,,
73942,316,,0,BMLCDT20110816AAF,1440078,US,1,1,WRGB,6,,SCHENECTADY,NY,42.625356,74.010128,,649.000000,392.000000,30.2,ND,,,0.0,0,0,1,US,42359.8,2372360,42359.8,2372360,42359.8,2372360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74034,1492,,0,BLEDT20050526ACA,1063021,US,1,1,WSKG-TV,42,,BINGHAMTON,NY,42.061187,75.945475,,803.200000,408.000000,50.0,ND,,,0.8,0,0,1,US,17875.1,618432,17875.1,618432,17875.1,618432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74109,1570,,0,BLCDT20040701AEC,989921,US,1,1,WTNH,10,,NEW HAVEN,CT,41.422875,72.951215,,440.000000,342.000000,20.5,DA,65037,0.000000,0.0,0,0,1,US,25694.6,6613357,25694.6,6613357,25694.6,6613357,,0.938000,0.839000,0.734000,0.838000,0.994000,0.928000,0.745000,0.751000,0.883000,0.939000,0.859000,0.758000,0.796000,0.870000,0.763000,0.535000,0.496000,0.606000,0.662000,0.573000,0.497000,0.640000,0.828000,0.827000,0.744000,0.787000,0.900000,0.938000,0.839000,0.734000,0.838000,0.994000,0.928000,0.744000,0.751000,0.883000,,,,,,,,,,,,,
74170,1525,,0,BLCDT20041203AEF,1031547,US,1,1,WVIT,35,,NEW BRITAIN,CT,41.700655,72.832044,,532.000000,434.000000,250,DA,65777,0.000000,0.8,0,0,1,US,24464.6,4466997,24464.6,4466997,24464.6,4466997,,0.773000,0.773000,0.793000,0.825000,0.848000,0.848000,0.833000,0.837000,0.885000,0.952000,0.996000,0.991000,0.947000,0.892000,0.848000,0.819000,0.796000,0.775000,0.761000,0.761000,0.775000,0.796000,0.819000,0.848000,0.892000,0.947000,0.991000,0.996000,0.952000,0.885000,0.837000,0.833000,0.848000,0.849000,0.825000,0.793000,,,,,,,,,,,,,
74197,1849,,0,BLCDT20080807AAD,1423095,US,1,1,WWOR-TV,38,,SECAUCUS,NJ,40.748435,73.985695,,410.500000,397.000000,170,ND,,,1.0,0,0,1,US,23751.6,19628557,23751.6,19628557,23751.6,19628557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74214,1898,,0,BLDTA20140512ACR,1636894,US,1,1,WUTH-CD,47,,HARTFORD,CT,41.708433,72.475641,,274.700000,0.000000,15.0,DA,18125,295.000000,0.0,0,3,3,US,2976.7,945999,2976.7,945999,2976.7,945999,,1.000000,0.950000,0.790000,0.500000,0.280000,0.215000,0.215000,0.235000,0.255000,0.260000,0.255000,0.245000,0.225000,0.220000,0.220000,0.225000,0.230000,0.240000,0.240000,0.240000,0.230000,0.225000,0.220000,0.220000,0.225000,0.245000,0.255000,0.260000,0.255000,0.235000,0.215000,0.215000,0.280000,0.500000,0.790000,0.950000,,,,,,,,,,,,,
74216,2124,,0,BLANK0000001669,2001337,US,1,1,WFPA-CD,28,,PHILADELPHIA,PA,40.041667,75.236124,,428.200000,0.000000,5.70,DA,20732,230.000000,0.0,0,2,3,US,5062.8,3383544,5062.8,3383544,5062.8,3383544,,1.000000,0.945000,0.830000,0.795000,0.925000,0.995000,0.975000,0.920000,0.835000,0.715000,0.580000,0.410000,0.135000,0.020000,0.020000,0.020000,0.020000,0.020000,0.020000,0.020000,0.020000,0.020000,0.020000,0.020000,0.130000,0.395000,0.560000,0.710000,0.825000,0.915000,0.975000,0.983000,0.895000,0.784000,0.827000,0.955000,,,,,,,,,,,,,
74422,1393,,0,BLCDT20060104ACC,1104362,US,1,1,WTEN,26,,ALBANY,NY,42.625356,74.010128,,681.800000,426.000000,700,DA,67986,0.000000,0.8,0,0,1,US,27002.6,1536250,27002.6,1536250,27002.6,1536250,,0.978000,0.820000,0.791000,0.930000,0.933000,0.802000,0.828000,0.932000,0.838000,0.802000,0.937000,0.942000,0.789000,0.816000,0.959000,0.877000,0.797000,0.928000,0.980000,0.856000,0.809000,0.941000,0.920000,0.794000,0.899000,0.999000,0.906000,0.802000,0.930000,0.948000,0.805000,0.859000,0.963000,0.887000,0.768000,0.901000,,,,,,,,,,,,,
74464,2000,,0,BLDTA20110928AIU,1446413,US,1,1,WPHY-CD,50,,TRENTON,NJ,40.073444,75.190733,,189.700000,0.000000,5.55,DA,106397,0.000000,1.5,0,3,3,US,2726.0,3570970,2726.0,3570970,2726.0,3570970,,0.247000,0.324000,0.437000,0.573000,0.726000,0.865000,0.988000,1.000000,0.964000,0.860000,0.679000,0.475000,0.326000,0.260000,0.255000,0.261000,0.320000,0.473000,0.819000,0.951000,1.000000,0.971000,0.889000,0.756000,0.604000,0.462000,0.344000,0.167000,0.135000,0.100000,0.110000,0.142000,0.141000,0.152000,0.167000,0.191000,,,,,,,,,,,,,
86537,1855,,0,BLANK0000001037,2000678,US,1,1,WJLP,3,,MIDDLETOWN TOWNSHIP,NJ,40.756213,73.986222,,354.400000,340.200000,6.96,ND,,,1.0,0,0,1,US,33157.3,20909552,33157.3,20909552,33157.3,20909552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167543,1919,,0,BLDTA20130613ABN,1559162,US,1,1,WPSJ-CD,38,,HAMMONTON,NJ,39.728172,74.843773,,286.100000,0.000000,6.00,DA,112554,305.000000,0.8,0,3,3,US,2943.6,2088508,2943.6,2088508,2943.6,2088508,,1.000000,0.780000,0.500000,0.230000,0.120000,0.085000,0.075000,0.065000,0.060000,0.050000,0.055000,0.065000,0.075000,0.100000,0.120000,0.230000,0.500000,0.780000,1.000000,0.780000,0.500000,0.230000,0.120000,0.100000,0.075000,0.065000,0.055000,0.050000,0.055000,0.065000,0.075000,0.100000,0.120000,0.230000,0.500000,0.780000,,,,,,,,,,,,,
168834,2031,,0,BLDTL20110113ABM,1413642,US,1,1,WDVB-CD,23,,EDISON,NJ,40.748435,73.985695,,313.500000,0.000000,7.00,DA,98295,260.000000,0.5,0,2,3,US,3875.4,7243939,3875.4,7243939,3875.4,7243939,,0.849000,0.704000,0.658000,0.862000,0.991000,1.000000,0.929000,0.788000,0.615000,0.437000,0.270000,0.138000,0.060000,0.026000,0.031000,0.024000,0.015000,0.026000,0.031000,0.018000,0.015000,0.028000,0.031000,0.025000,0.060000,0.138000,0.272000,0.439000,0.617000,0.786000,0.917000,0.978000,0.972000,0.857000,0.671000,0.733000,,,,,,,,,,,,,
189357,1846,,0,BLANK0000001038,2000677,US,1,1,WMDE,5,,DOVER,DE,38.954919,76.092667,,154.100000,145.000000,10.0,ND,,,0.0,0,0,1,US,25828.9,6154766,25828.9,6154766,25828.9,6154766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189358,124,,0,BMLCDT20140304AAS,1624705,US,1,1,WACP,4,,ATLANTIC CITY,NJ,39.734561,74.840718,,287.700000,258.400000,10.0,DA,118440,0.000000,0.0,0,0,1,US,33127.5,9086181,33127.5,9086181,33127.5,9086181,,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,,,,,,,,,,,,,
191822,2173,,0,BLANK0000001571,2001238,US,1,1,WQAV-CD,50,,GLASSBORO,NJ,39.555617,74.746218,,130.000000,0.000000,15.0,DA,115018,265.000000,0.0,0,3,3,US,4448.2,625634,4448.2,625634,4448.2,625634,,1.000000,0.994000,0.978000,0.951000,0.915000,0.871000,0.820000,0.767000,0.715000,0.668000,0.631000,0.609000,0.602000,0.608000,0.623000,0.642000,0.659000,0.672000,0.676000,0.672000,0.659000,0.642000,0.623000,0.608000,0.602000,0.609000,0.631000,0.668000,0.715000,0.767000,0.820000,0.871000,0.915000,0.951000,0.978000,0.994000,,,,,,,,,,,,,
2650,2073,,0,BLDTA20100126ADA,1354525,US,1,1,WFXQ-CD,28,,SPRINGFIELD,MA,42.251480,72.644813,,361.000000,0.000000,0.024,DA,72159,0.000000,0.0,0,2,3,US,530.9,226597,530.9,226597,530.9,226597,,0.237000,0.275000,0.332000,0.411000,0.512000,0.630000,0.757000,0.879000,0.965000,0.996000,0.998000,0.978000,0.901000,0.789000,0.659000,0.522000,0.397000,0.308000,0.253000,0.212000,0.178000,0.148000,0.129000,0.130000,0.151000,0.182000,0.212000,0.235000,0.236000,0.213000,0.181000,0.149000,0.128000,0.137000,0.172000,0.207000,,,,,,,,,,,,,
6463,962,,0,BLCDT20090422ABH,1307795,US,1,1,WFXT,31,,BOSTON,MA,42.302875,71.218110,,403.000000,363.000000,780,DA,85145,0.000000,0.8,0,0,1,US,25124.4,7022351,25124.4,7022351,25124.4,7022351,,0.679000,0.780000,0.853000,0.909000,0.904000,0.895000,0.843000,0.801000,0.760000,0.747000,0.776000,0.821000,0.842000,0.760000,0.763000,0.741000,0.788000,0.875000,0.951000,0.992000,0.999000,0.977000,0.922000,0.829000,0.710000,0.588000,0.478000,0.379000,0.298000,0.265000,0.278000,0.297000,0.318000,0.369000,0.458000,0.567000,,,,,,,,,,,,,
11970,141,,0,BLCDT20130916ADN,1574509,US,1,1,WXXA-TV,7,,ALBANY,NY,42.625356,74.010128,,692.000000,434.000000,15.0,ND,,,0.0,0,0,1,US,27787.4,1571920,27787.4,1571920,27787.4,1571920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
